word_id,french,article,english,phonetic,week_introduced,topic,status,high_frequency,appears_in_reading,appears_in_writing,example_french,example_english,notes
W0652,parc,un,park,park,9,recent review from Week 8,active,yes,yes,yes,Marc attend au parc.,Marc waits at the park.,recent review; Week 9 cumulative practice item 52
W0653,chemise,une,shirt,shuh-MEEZ,9,recent review from Week 7,active,yes,yes,yes,Samira veut une chemise bleue.,Samira wants a blue shirt.,recent review; Week 9 cumulative practice item 53
W0654,banque,une,bank,bahnk,9,recent review from Week 8,active,yes,yes,yes,La banque est a gauche.,The bank is on the left.,recent review; Week 9 cumulative practice item 54
W0655,robe,une,dress,rohb,9,recent review from Week 7,active,yes,yes,yes,La robe rouge est jolie.,The red dress is pretty.,recent review; Week 9 cumulative practice item 55
W0656,pharmacie,une,pharmacy,far-mah-SEE,9,recent review from Week 8,active,yes,yes,yes,La pharmacie est pres de la banque.,The pharmacy is near the bank.,recent review; Week 9 cumulative practice item 56
W0657,manteau,un,coat,mahn-TOH,9,recent review from Week 7,active,yes,yes,yes,Le manteau noir est cher.,The black coat is expensive.,recent review; Week 9 cumulative practice item 57
W0658,boulangerie,une,bakery,boo-lahn-zhuh-REE,9,recent review from Week 8,active,yes,yes,yes,La boulangerie a du pain.,The bakery has bread.,recent review; Week 9 cumulative practice item 58
W0659,pantalon,un,pants,pahn-tah-LOHN,9,recent review from Week 7,active,yes,yes,yes,Le pantalon est trop grand.,The pants are too big.,recent review; Week 9 cumulative practice item 59
W0660,ecole,une,school,ay-KOHL,9,recent review from Week 8,active,yes,yes,yes,L'ecole est pres de la station.,The school is near the stop.,recent review; Week 9 cumulative practice item 60
W0661,chaussures,,shoes,listen and repeat,9,recent review from Week 7,active,yes,yes,yes,Les chaussures sont noires.,The shoes are black.,recent review; Week 9 cumulative practice item 61
W0662,bureau de poste,un,post office,boo-ROH duh pohst,9,recent review from Week 8,active,yes,yes,yes,Le bureau de poste est a droite.,The post office is on the right.,recent review; Week 9 cumulative practice item 62
W0663,bonjour,,hello / good day,bohn-ZHOOR,9,older review from Week 1,active,yes,yes,yes,"Bonjour, je m'appelle Alex.","Hello, my name is Alex.",older review; Week 9 cumulative practice item 63
W0664,numbers 0-10,,"zéro, un, deux, trois, quatre, cinq, six, sept, huit, neuf, dix","zay-ROH, uhn, duh...",9,older review from Week 2,active,yes,yes,yes,Samira a six ans. Alex a dix ans.,Samira is six years old. Alex is ten years old.,older review; Week 9 cumulative practice item 64
W0665,un,,a / an masculine,listen and repeat,9,older review from Week 3,active,yes,yes,yes,J'ai un livre dans mon sac.,I have a book in my bag.,older review; Week 9 cumulative practice item 65
W0666,petit / petite,,small,listen and repeat,9,older review from Week 4,active,yes,yes,yes,J'ai une petite cle dans mon sac.,I have a small key in my bag.,older review; Week 9 cumulative practice item 66
W0667,mon,,my masculine,listen and repeat,9,older review from Week 5,active,yes,yes,yes,Mon livre est sur le bureau.,My book is on the desk.,older review; Week 9 cumulative practice item 67
W0668,je voudrais,,I would like,listen and repeat,9,older review from Week 6,active,yes,yes,yes,"Je voudrais du cafe, s il vous plait.","I would like some coffee, please.",older review; Week 9 cumulative practice item 68
W0669,salut,,hi / bye,sah-LUU,9,older review from Week 1,active,yes,yes,yes,"Salut, Samira !","Hi, Samira!",older review; Week 9 cumulative practice item 69
W0670,j'ai,,I have,zhay,9,older review from Week 2,active,yes,yes,yes,J'ai un livre.,I have a book.,older review; Week 9 cumulative practice item 70
W0671,une,,a / an feminine,listen and repeat,9,older review from Week 3,active,yes,yes,yes,Samira a une lampe sur la table.,Samira has a lamp on the table.,older review; Week 9 cumulative practice item 71
W0672,grand / grande,,big / tall,listen and repeat,9,older review from Week 4,active,yes,yes,yes,Le bureau est grand.,The desk is big.,older review; Week 9 cumulative practice item 72
W0673,ma,,my feminine,listen and repeat,9,older review from Week 5,active,yes,yes,yes,Ma lampe est jaune.,My lamp is yellow.,older review; Week 9 cumulative practice item 73
W0674,du,,some masculine,listen and repeat,9,older review from Week 6,active,yes,yes,yes,Alex prend du pain.,Alex takes some bread.,older review; Week 9 cumulative practice item 74
W0675,au revoir,,goodbye,oh ruh-VWAHR,9,older review from Week 1,active,yes,yes,yes,"Au revoir, Madame Dupont.","Goodbye, Madame Dupont.",older review; Week 9 cumulative practice item 75
W0676,il pleut,,it is raining,listen and repeat,10,weather,active,yes,yes,yes,"Aujourd'hui, il pleut.","Today, it is raining.",new; Week 10 cumulative practice item 1
W0677,il neige,,it is snowing,listen and repeat,10,weather,active,yes,yes,yes,"En hiver, il neige parfois.","In winter, it sometimes snows.",new; Week 10 cumulative practice item 2
W0678,il fait froid,,it is cold,listen and repeat,10,weather,active,yes,yes,yes,Il fait froid le matin.,It is cold in the morning.,new; Week 10 cumulative practice item 3
W0679,il fait chaud,,it is hot,listen and repeat,10,weather,active,yes,yes,yes,"En ete, il fait chaud.","In summer, it is hot.",new; Week 10 cumulative practice item 4
W0680,il fait beau,,the weather is nice,listen and repeat,10,weather,active,yes,yes,yes,"Aujourd'hui, il fait beau.","Today, the weather is nice.",new; Week 10 cumulative practice item 5
W0681,il y a du vent,,it is windy,listen and repeat,10,weather,active,yes,yes,yes,Il y a du vent pres du parc.,It is windy near the park.,new; Week 10 cumulative practice item 6
W0682,soleil,un,sun,soh-LAY,10,weather,active,yes,yes,yes,Il y a du soleil dans la cuisine.,There is sun in the kitchen.,new; Week 10 cumulative practice item 7
W0683,pluie,une,rain,plwee,10,weather,active,yes,yes,yes,La pluie est forte ce matin.,The rain is strong this morning.,new; Week 10 cumulative practice item 8
W0684,neige,une,snow,nehzh,10,weather,active,yes,yes,yes,La neige est blanche.,The snow is white.,new; Week 10 cumulative practice item 9
W0685,nuage,un,cloud,nwahzh,10,weather,active,yes,yes,yes,Il y a un nuage gris.,There is a gray cloud.,new; Week 10 cumulative practice item 10
W0686,saison,une,season,seh-ZOHN,10,time,active,yes,yes,yes,L'hiver est une saison froide.,Winter is a cold season.,new; Week 10 cumulative practice item 11
W0687,printemps,,spring,listen and repeat,10,season,active,yes,yes,yes,"Au printemps, il fait doux.","In spring, it is mild.",new; Week 10 cumulative practice item 12
W0688,ete,,summer,listen and repeat,10,season,active,yes,yes,yes,"En ete, Marc marche au parc.","In summer, Marc walks to the park.",new; Week 10 cumulative practice item 13
W0689,automne,,fall / autumn,listen and repeat,10,season,active,yes,yes,yes,"En automne, il y a du vent.","In autumn, it is windy.",new; Week 10 cumulative practice item 14
W0690,hiver,,winter,listen and repeat,10,season,active,yes,yes,yes,"En hiver, je prends le bus.","In winter, I take the bus.",new; Week 10 cumulative practice item 15
W0691,aujourd'hui,,today,listen and repeat,10,time,active,yes,yes,yes,"Aujourd'hui, je revise.","Today, I review.",new; Week 10 cumulative practice item 16
W0692,demain,,tomorrow,listen and repeat,10,time,active,yes,yes,yes,"Demain, Samira travaille.","Tomorrow, Samira works.",current support; Week 10 cumulative practice item 17
W0693,ce matin,,this morning,listen and repeat,10,time,active,yes,yes,yes,"Ce matin, il fait froid.","This morning, it is cold.",current support; Week 10 cumulative practice item 18
W0694,ce soir,,this evening,listen and repeat,10,time,active,yes,yes,yes,"Ce soir, je me couche tot.","This evening, I go to bed early.",current support; Week 10 cumulative practice item 19
W0695,cette semaine,,this week,listen and repeat,10,time,active,yes,yes,yes,"Cette semaine, je travaille beaucoup.","This week, I work a lot.",current support; Week 10 cumulative practice item 20
W0696,quand,,when,listen and repeat,10,connector,active,yes,yes,yes,"Quand il pleut, je reste au cafe.","When it rains, I stay at the cafe.",current support; Week 10 cumulative practice item 21
W0697,si,,if,listen and repeat,10,connector,active,yes,yes,yes,"S'il fait beau, nous allons au parc.","If the weather is nice, we go to the park.",current support; Week 10 cumulative practice item 22
W0698,rester,,to stay,listen and repeat,10,verbs,active,yes,yes,yes,Samira reste a la maison.,Samira stays at home.,current support; Week 10 cumulative practice item 23
W0699,sortir,,to go out,listen and repeat,10,verbs,active,yes,yes,yes,Marc sort quand il fait beau.,Marc goes out when the weather is nice.,current support; Week 10 cumulative practice item 24
W0700,manteau,un,coat,mahn-TOH,10,clothes,active,yes,yes,yes,Je prends mon manteau noir.,I take my black coat.,current support; Week 10 cumulative practice item 25
W0701,parapluie,un,umbrella,pah-rah-PLWEE,10,weather,active,yes,yes,yes,J'ai un parapluie dans mon sac.,I have an umbrella in my bag.,current support; Week 10 cumulative practice item 26
W0702,il y a,,there is / there are,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,Il y a une banque pres du cafe.,There is a bank near the cafe.,recent review; Week 10 cumulative practice item 27
W0703,je me leve,,I get up,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Je me leve a sept heures.,I get up at seven o clock.,recent review; Week 10 cumulative practice item 28
W0704,a gauche,,on the left,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,La banque est a gauche.,The bank is on the left.,recent review; Week 10 cumulative practice item 29
W0705,tu te leves,,you get up,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Tu te leves tot le lundi.,You get up early on Monday.,recent review; Week 10 cumulative practice item 30
W0706,a droite,,on the right,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,Le cafe est a droite.,The cafe is on the right.,recent review; Week 10 cumulative practice item 31
W0707,il se leve / elle se leve,,he/she gets up,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Elle se leve avant la classe.,She gets up before class.,recent review; Week 10 cumulative practice item 32
W0708,tout droit,,straight ahead,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,Marche tout droit jusqu au parc.,Walk straight ahead to the park.,recent review; Week 10 cumulative practice item 33
W0709,je me lave,,I wash,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Je me lave dans la salle de bain.,I wash in the bathroom.,recent review; Week 10 cumulative practice item 34
W0710,tourner,,to turn,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,Tourne a gauche devant la banque.,Turn left in front of the bank.,recent review; Week 10 cumulative practice item 35
W0711,je me prepare,,I get ready,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Je me prepare dans ma chambre.,I get ready in my bedroom.,recent review; Week 10 cumulative practice item 36
W0712,marcher,,to walk,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,Alex marche au parc.,Alex walks to the park.,recent review; Week 10 cumulative practice item 37
W0713,je me couche,,I go to bed,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Je me couche a dix heures.,I go to bed at ten o clock.,recent review; Week 10 cumulative practice item 38
W0714,prendre le bus,,to take the bus,listen and repeat,10,recent review from Week 8,active,yes,yes,yes,Je prends le bus pour aller en classe.,I take the bus to go to class.,recent review; Week 10 cumulative practice item 39
W0715,se reveiller,,to wake up,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Alex se reveille tot.,Alex wakes up early.,recent review; Week 10 cumulative practice item 40
W0716,metro,un,subway,may-TROH,10,recent review from Week 8,active,yes,yes,yes,Le metro est pres de la gare.,The subway is near the station.,recent review; Week 10 cumulative practice item 41
W0717,s habiller,,to get dressed,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Samira s'habille le matin.,Samira gets dressed in the morning.,recent review; Week 10 cumulative practice item 42
W0718,station,une,station / stop,stah-SYOHN,10,recent review from Week 8,active,yes,yes,yes,La station est devant le parc.,The stop is in front of the park.,recent review; Week 10 cumulative practice item 43
W0719,se brosser les dents,,to brush teeth,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,Marc se brosse les dents.,Marc brushes his teeth.,recent review; Week 10 cumulative practice item 44
W0720,gare,une,train station,gahr,10,recent review from Week 8,active,yes,yes,yes,La gare est loin du cafe.,The train station is far from the cafe.,recent review; Week 10 cumulative practice item 45
W0721,matin,un,morning,mah-TAN,10,recent review from Week 9,active,yes,yes,yes,"Le matin, je prends le bus.","In the morning, I take the bus.",recent review; Week 10 cumulative practice item 46
W0722,quartier,un,neighborhood,kar-TYAY,10,recent review from Week 8,active,yes,yes,yes,Le quartier est calme.,The neighborhood is calm.,recent review; Week 10 cumulative practice item 47
W0723,midi,,noon,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,"A midi, je mange une salade.","At noon, I eat a salad.",recent review; Week 10 cumulative practice item 48
W0724,rue,une,street,roo,10,recent review from Week 8,active,yes,yes,yes,La rue est longue.,The street is long.,recent review; Week 10 cumulative practice item 49
W0725,apres-midi,,afternoon,listen and repeat,10,recent review from Week 9,active,yes,yes,yes,"L'apres-midi, j'etudie.","In the afternoon, I study.",recent review; Week 10 cumulative practice item 50
W0726,parc,un,park,park,10,recent review from Week 8,active,yes,yes,yes,Marc attend au parc.,Marc waits at the park.,recent review; Week 10 cumulative practice item 51
W0727,soir,un,evening,swahr,10,recent review from Week 9,active,yes,yes,yes,"Le soir, je revise.","In the evening, I review.",recent review; Week 10 cumulative practice item 52
